,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__alpha,param_variant__hidden_layer_sizes,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
172,0.753600025177,0.147600030899,0.67125,0.712001301712,150,0.1,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.1, 'filter__n': 150}",22,0.682440846824,0.702533625274,0.659176029963,0.717099093467,0.67,0.7384375,0.685463659148,0.724859462836,0.659147869674,0.677076826983,0.0306111419615,0.00120003223774,0.0111431468009,0.0209740229828
173,0.71939997673,0.147000026703,0.6755,0.721498219607,150,0.1,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.1, 'filter__n': 150}",10,0.677459526775,0.712230215827,0.667915106117,0.701156611441,0.66375,0.7609375,0.691729323308,0.714553404122,0.676691729323,0.718613366646,0.0193246356296,0.00126497017701,0.00962983176016,0.0205508471527
174,0.742399930954,0.139400005341,0.67475,0.726059901089,150,0.01,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.01, 'filter__n': 150}",12,0.682440846824,0.714732561777,0.686641697878,0.710534542044,0.65625,0.756875,0.674185463659,0.692067457839,0.674185463659,0.756089943785,0.0582910330013,0.0168475737236,0.0104292472131,0.0259854011811
175,0.68159995079,0.150399971008,0.6765,0.703072316889,150,0.01,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.01, 'filter__n': 150}",7,0.688667496887,0.712543009071,0.659176029963,0.750234448265,0.67625,0.6871875,0.66290726817,0.678013741412,0.695488721805,0.687382885696,0.0363240263902,0.0026532117582,0.0140934830881,0.0262311971135
176,0.644199991226,0.151000022888,0.67875,0.710623724392,150,0.01,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.01, 'filter__n': 150}",3,0.682440846824,0.701595245543,0.667915106117,0.70803376055,0.66875,0.726875,0.677944862155,0.717988757027,0.696741854637,0.698625858838,0.0158921823539,0.00219092731842,0.0105333688411,0.0104930242112
177,0.72560005188,0.138000011444,0.66625,0.735130219442,150,0.01,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.01, 'filter__n': 150}",52,0.666251556663,0.748827025336,0.674157303371,0.723351047202,0.64625,0.7603125,0.672932330827,0.72829481574,0.671679197995,0.714865708932,0.0140939286169,0.0160125257105,0.0103590348744,0.0168396661157
178,0.750200033188,0.14719991684,0.67075,0.7287544087,150,0.01,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.01, 'filter__n': 150}",25,0.676214196762,0.698154519862,0.657927590512,0.798061894342,0.66375,0.7365625,0.695488721805,0.73454091193,0.660401002506,0.676452217364,0.0753163774399,0.000748379193095,0.0138628817702,0.041400120509
179,0.700000047684,0.148199987411,0.67425,0.732003831117,150,0.01,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.01, 'filter__n': 150}",14,0.6699875467,0.743822333438,0.670411985019,0.70615817443,0.66125,0.771875,0.687969924812,0.713304184884,0.681704260652,0.724859462836,0.0382622463594,0.00213539485788,0.00943587033453,0.0236563050461
180,0.705600070953,0.147799921036,0.67325,0.734255315957,150,0.001,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.001, 'filter__n': 150}",16,0.672478206725,0.747888645605,0.686641697878,0.709596748984,0.65875,0.7796875,0.690476190476,0.730793254216,0.657894736842,0.703310430981,0.0293980190546,0.0014696716817,0.0135764802009,0.0276679154512
181,0.653399991989,0.15140004158,0.6775,0.700508957648,150,0.001,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.001, 'filter__n': 150}",5,0.684931506849,0.714732561777,0.670411985019,0.732416380119,0.67625,0.68875,0.661654135338,0.679575265459,0.694235588972,0.687070580887,0.03620278686,0.00377356661652,0.0112884284951,0.0198870663836
182,0.656199979782,0.150400018692,0.6755,0.712188491972,150,0.001,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.001, 'filter__n': 150}",10,0.684931506849,0.713168595558,0.657927590512,0.707721162863,0.67,0.724375,0.669172932331,0.71580262336,0.695488721805,0.699875078076,0.0113030817541,0.00185472810392,0.0131696187591,0.00817448124082
183,0.690400028229,0.148999929428,0.673,0.736058873081,150,0.001,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.001, 'filter__n': 150}",17,0.67496886675,0.732248983422,0.681647940075,0.733979368553,0.65875,0.7196875,0.675438596491,0.777326670831,0.674185463659,0.717051842598,0.0377920438277,0.00289826271488,0.00760483426222,0.0216848324584
184,0.83579993248,0.147400045395,0.662,0.725086481917,150,0.001,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.001, 'filter__n': 150}",88,0.681195516812,0.747575852362,0.661672908864,0.809315411066,0.66375,0.734375,0.646616541353,0.658026233604,0.65664160401,0.676139912555,0.111005249638,0.00162483665295,0.0112935294928,0.0539988970497
185,0.718399953842,0.147400045395,0.671,0.720932127369,150,0.001,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.001, 'filter__n': 150}",23,0.663760896638,0.708789490147,0.671660424469,0.705845576743,0.665,0.7309375,0.682957393484,0.738288569644,0.671679197995,0.720799500312,0.0461241718266,0.00162483665295,0.00681351315998,0.01246129053
186,0.691000032425,0.148400020599,0.6765,0.719871893887,150,0.0001,"(50, 50)","{'variant__hidden_layer_sizes': (50, 50), 'variant__alpha': 0.0001, 'filter__n': 150}",7,0.687422166874,0.715983734751,0.679151061174,0.709284151297,0.67,0.720625,0.674185463659,0.694878201124,0.671679197995,0.758588382261,0.0162356670379,0.00215407803683,0.0062857570528,0.0212199735785
187,0.669199991226,0.149400091171,0.6745,0.694943722419,150,0.0001,"(50,)","{'variant__hidden_layer_sizes': (50,), 'variant__alpha': 0.0001, 'filter__n': 150}",13,0.688667496887,0.715670941508,0.665418227216,0.683963738668,0.66625,0.709375,0.661654135338,0.67895065584,0.690476190476,0.686758276077,0.0471652154251,0.00149672652257,0.0124202988639,0.014705231296
188,0.667000007629,0.147799968719,0.67725,0.712125563542,150,0.0001,"(25,)","{'variant__hidden_layer_sizes': (25,), 'variant__alpha': 0.0001, 'filter__n': 150}",6,0.684931506849,0.716609321239,0.65543071161,0.707408565177,0.67875,0.7125,0.672932330827,0.722673329169,0.694235588972,0.701436602124,0.0106018108483,0.0017205011076,0.0129964447782,0.00732125146751
189,0.732599973679,0.146199989319,0.6715,0.733114633716,150,0.0001,"(25, 25)","{'variant__hidden_layer_sizes': (25, 25), 'variant__alpha': 0.0001, 'filter__n': 150}",20,0.6699875467,0.717860494213,0.682896379526,0.715536105033,0.67125,0.7146875,0.665413533835,0.772329793879,0.667919799499,0.745159275453,0.0598851623334,0.00213536359556,0.00603550586177,0.0226457717059
190,0.715399980545,0.147800016403,0.67775,0.705873975191,150,0.0001,"(100, 25, 100)","{'variant__hidden_layer_sizes': (100, 25, 100), 'variant__alpha': 0.0001, 'filter__n': 150}",4,0.687422166874,0.6962777604,0.685393258427,0.684276336355,0.66375,0.7540625,0.694235588972,0.717051842598,0.657894736842,0.677701436602,0.0232602354298,0.00160003304498,0.014231901874,0.027565615956
191,0.713999938965,0.147400045395,0.66725,0.720745839748,150,0.0001,"(21, 21, 21, 21)","{'variant__hidden_layer_sizes': (21, 21, 21, 21), 'variant__alpha': 0.0001, 'filter__n': 150}",47,0.672478206725,0.712855802315,0.660424469413,0.723038449515,0.66625,0.70375,0.669172932331,0.744222361024,0.667919799499,0.719862585884,0.0237234273569,0.00135647314398,0.00398041921399,0.0134780896837
