,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__C,param_variant__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
331,2.85800004005,0.364999961853,0.6535,0.990187362836,100,10000.0,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 10000.0, 'filter__n': 100}",142,0.667915106117,0.987496092529,0.64625,0.9925,0.655,0.9890625,0.6425,0.9921875,0.655819774718,0.989690721649,0.136620601785,0.017854985782,0.00882317580615,0.00190282653234
332,2.46819996834,0.526200056076,0.6225,0.990187362836,100,10000.0,1.0,"{'variant__gamma': 1.0, 'variant__C': 10000.0, 'filter__n': 100}",179,0.629213483146,0.987496092529,0.605,0.9925,0.62,0.9890625,0.62125,0.9921875,0.637046307885,0.989690721649,0.0248547548164,0.00453425629404,0.0106819499508,0.00190282653234
333,2.62479996681,0.519799947739,0.6095,0.990187362836,100,10000.0,10.0,"{'variant__gamma': 10.0, 'variant__C': 10000.0, 'filter__n': 100}",219,0.619225967541,0.987496092529,0.6025,0.9925,0.61,0.9890625,0.60375,0.9921875,0.612015018773,0.989690721649,0.0228857069598,0.0191979006296,0.00605545374745,0.00190282653234
334,2.87740001678,0.594599962234,0.6095,0.990562382385,100,10000.0,100.0,"{'variant__gamma': 100.0, 'variant__C': 10000.0, 'filter__n': 100}",219,0.619225967541,0.988121287902,0.6025,0.9928125,0.61,0.989375,0.60375,0.9925,0.612015018773,0.990003124024,0.0383437219667,0.00755248618758,0.00605545374745,0.00181653408549
335,3.07039999962,0.616200017929,0.6095,0.992124901996,100,10000.0,1000.0,"{'variant__gamma': 1000.0, 'variant__C': 10000.0, 'filter__n': 100}",219,0.619225967541,0.99030947171,0.6025,0.99375,0.61125,0.9909375,0.6025,0.99375,0.612015018773,0.991877538269,0.197065058271,0.0226133133152,0.00635755614112,0.00141765909035
336,2.39959993362,0.492199993134,0.604,0.604000004059,120,0.01,0.0001,"{'variant__gamma': 0.0001, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.044423357966,0.0196814236578,0.000317110152044,7.92486763263e-05
337,2.3992000103,0.49359998703,0.604,0.604000004059,120,0.01,0.001,"{'variant__gamma': 0.001, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0204293724174,0.0199659592702,0.000317110152044,7.92486763263e-05
338,2.36579995155,0.50620007515,0.604,0.604000004059,120,0.01,0.01,"{'variant__gamma': 0.01, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0338726874072,0.00574103602479,0.000317110152044,7.92486763263e-05
339,2.37319998741,0.508399963379,0.604,0.604000004059,120,0.01,0.10000000000000001,"{'variant__gamma': 0.10000000000000001, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0407009087127,0.00634356852855,0.000317110152044,7.92486763263e-05
340,2.75520000458,0.598200035095,0.604,0.604000004059,120,0.01,1.0,"{'variant__gamma': 1.0, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0915279139305,0.0115135014699,0.000317110152044,7.92486763263e-05
341,2.79919996262,0.60499997139,0.604,0.604000004059,120,0.01,10.0,"{'variant__gamma': 10.0, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.121077477872,0.0107517674968,0.000317110152044,7.92486763263e-05
342,3.10739989281,0.661400032043,0.604,0.604000004059,120,0.01,100.0,"{'variant__gamma': 100.0, 'variant__C': 0.01, 'filter__n': 120}",289,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.128601101055,0.013705435378,0.000317110152044,7.92486763263e-05
