,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__C,param_variant__gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.740199947357,0.0306000232697,0.604,0.604000153761,1,0.1,0,"{'variant__gamma': 0, 'variant__C': 0.1, 'filter__n': 1}",1,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0235065650179,0.00233243250858,0.0010815422798,0.000270361309977
1,0.777000045776,0.0446000099182,0.604,0.604000153761,10,0.1,0,"{'variant__gamma': 0, 'variant__C': 0.1, 'filter__n': 10}",1,0.602739726027,0.604316546763,0.602996254682,0.60425132854,0.60375,0.6040625,0.605263157895,0.603685196752,0.605263157895,0.603685196752,0.0116275432144,0.0043173720292,0.0010815422798,0.000270361309977
