,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_filter__n,param_variant__gamma,param_variant__reg_alpha,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
116,0.804199934006,0.145400047302,0.604,0.604000004059,30,1000.0,0.1,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.1, 'filter__n': 30}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0201831769217,0.00319999456528,0.000317110152044,7.92486763263e-05
117,0.865200090408,0.145599937439,0.604,0.604000004059,30,1000.0,0.01,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.01, 'filter__n': 30}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0564247862076,0.00162489534818,0.000317110152044,7.92486763263e-05
118,0.834400033951,0.145200014114,0.604,0.604000004059,30,1000.0,0.001,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.001, 'filter__n': 30}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0249687628824,0.0031240382811,0.000317110152044,7.92486763263e-05
119,0.830000066757,0.145200014114,0.604,0.604000004059,30,1000.0,0.0001,"{'variant__gamma': 1000.0, 'variant__reg_alpha': 0.0001, 'filter__n': 30}",225,0.604244694132,0.603938730853,0.60375,0.6040625,0.60375,0.6040625,0.60375,0.6040625,0.60450563204,0.603873789441,0.0404969078108,0.00263822133163,0.000317110152044,7.92486763263e-05
120,0.96920003891,0.143600082397,0.725,0.748124580023,60,9.9999999999999995e-07,0.1,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.1, 'filter__n': 60}",7,0.707865168539,0.745232885277,0.7025,0.7559375,0.73625,0.744375,0.7625,0.743125,0.715894868586,0.751952514839,0.0114960419786,0.00185471781848,0.0219810452028,0.00496209336439
121,0.983599996567,0.146000003815,0.72025,0.747062490125,60,9.9999999999999995e-07,0.01,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.01, 'filter__n': 60}",90,0.704119850187,0.747108471397,0.70125,0.7553125,0.72875,0.7459375,0.755,0.7396875,0.712140175219,0.747266479225,0.0127529894511,0.00209757932436,0.0198343465058,0.0049751878536
122,0.880200052261,0.146399927139,0.72175,0.747437412134,60,9.9999999999999995e-07,0.001,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0660466817423,0.00265333396433,0.0207374791377,0.00383978631714
123,0.992000055313,0.148400020599,0.72175,0.747437412134,60,9.9999999999999995e-07,0.0001,"{'variant__gamma': 9.9999999999999995e-07, 'variant__reg_alpha': 0.0001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0634444366181,0.00224490818133,0.0207374791377,0.00383978631714
124,0.900400066376,0.148399972916,0.725,0.748124580023,60,1.0000000000000001e-05,0.1,"{'variant__gamma': 1.0000000000000001e-05, 'variant__reg_alpha': 0.1, 'filter__n': 60}",7,0.707865168539,0.745232885277,0.7025,0.7559375,0.73625,0.744375,0.7625,0.743125,0.715894868586,0.751952514839,0.0324690542016,0.00241657216309,0.0219810452028,0.00496209336439
125,0.860600042343,0.145799922943,0.72025,0.747062490125,60,1.0000000000000001e-05,0.01,"{'variant__gamma': 1.0000000000000001e-05, 'variant__reg_alpha': 0.01, 'filter__n': 60}",90,0.704119850187,0.747108471397,0.70125,0.7553125,0.72875,0.7459375,0.755,0.7396875,0.712140175219,0.747266479225,0.0307999483952,0.00248188932759,0.0198343465058,0.0049751878536
126,0.943200016022,0.148600006104,0.72175,0.747437412134,60,1.0000000000000001e-05,0.001,"{'variant__gamma': 1.0000000000000001e-05, 'variant__reg_alpha': 0.001, 'filter__n': 60}",38,0.704119850187,0.749921850578,0.7025,0.75,0.72875,0.7446875,0.75875,0.74125,0.71464330413,0.751327710091,0.0554739154025,0.00162476035088,0.0207374791377,0.00383978631714
